Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,15.615220,15.678981,15.547723,15.610239,15.610239,78541293
2010-01-05,15.620949,15.637387,15.480475,15.541497,15.541497,120638494
2010-01-06,15.588072,15.588072,15.102393,15.149715,15.149715,159744526
2010-01-07,15.178109,15.193053,14.760922,14.797037,14.797037,257533695
2010-01-08,14.744733,15.024933,14.672753,14.994298,14.994298,189680313
2010-01-11,15.055070,15.055070,14.795543,14.971633,14.971633,289597429
2010-01-12,14.885456,14.898158,14.645107,14.706875,14.706875,194859654
2010-01-13,14.358431,14.654571,14.293923,14.622441,14.622441,260838034
2010-01-14,14.542989,14.799528,14.515841,14.691184,14.691184,170239717
2010-01-15,14.778108,14.783587,14.397036,14.445853,14.445853,218194794
2010-01-19,14.475741,14.705381,14.353450,14.635642,14.635642,173315202
2010-01-20,14.594795,14.594795,14.328543,14.456065,14.456065,130515377
2010-01-21,14.531532,14.615717,14.252827,14.520075,14.520075,253253712
2010-01-22,14.059800,14.211731,13.321567,13.698903,13.698903,273035583
2010-01-25,13.613722,13.695665,13.337757,13.449588,13.449588,177458675
2010-01-26,13.399027,13.688691,13.357184,13.509862,13.509862,174873019
2010-01-27,13.481219,13.640123,13.332775,13.501892,13.501892,159170382
2010-01-28,13.561418,13.623934,13.215465,13.307371,13.307371,129648138
2010-01-29,13.411979,13.474245,13.091181,13.199027,13.199027,166240784
2010-02-01,13.315092,13.345229,13.207993,13.275739,13.275739,90369462
2010-02-02,13.324058,13.324058,13.140994,13.228417,13.228417,164462143
2010-02-03,13.167395,13.501892,13.156436,13.470011,13.470011,120413655
2010-02-04,13.374868,13.399774,13.089936,13.120322,13.120322,135614418
2010-02-05,13.160671,13.287694,13.012725,13.232651,13.232651,126713179
2010-02-08,13.262788,13.499401,13.238628,13.286947,13.286947,108175956
2010-02-09,13.438131,13.487695,13.326798,13.360920,13.360920,113206742
2010-02-10,13.301891,13.394544,13.142987,13.311356,13.311356,107380987
2010-02-11,13.283211,13.461792,13.188068,13.359924,13.359924,96761331
2010-02-12,13.274494,13.378604,13.212975,13.278230,13.278230,91529795
2010-02-16,13.371630,13.552452,13.307620,13.481966,13.481966,146723904
2010-02-17,13.499401,13.534270,13.390061,13.405005,13.405005,81492313
2010-02-18,13.388317,13.574370,13.353448,13.529787,13.529787,93826371
2010-02-19,13.462788,13.549961,13.442116,13.468517,13.468517,102506786
2010-02-22,13.632651,13.636387,13.474494,13.519326,13.519326,86105539
2010-02-23,13.524308,13.539999,13.257557,13.326798,13.326798,115334688
2010-02-24,13.299650,13.410733,13.213224,13.237134,13.237134,93412827
2010-02-25,13.128790,13.162912,12.951455,13.111604,13.111604,132864148
2010-02-26,13.136262,13.244108,13.038130,13.120820,13.120820,82279251
2010-03-01,13.180596,13.282464,13.144232,13.267520,13.267520,89851528
2010-03-02,13.337010,13.590559,13.325303,13.475989,13.475989,174925214
2010-03-03,13.508367,13.651830,13.430908,13.582091,13.582091,124039193
2010-03-04,13.611481,13.851332,13.604009,13.812976,13.812976,127829347
2010-03-05,13.981344,14.138754,13.945230,14.052577,14.052577,157074555
2010-03-08,14.066774,14.076737,13.972876,14.009489,14.009489,95813793
2010-03-09,13.943985,14.063785,13.860547,13.952453,13.952453,127540267
2010-03-10,14.041369,14.408493,14.002764,14.357435,14.357435,227043838
2010-03-11,14.302889,14.600524,14.301395,14.474247,14.474247,169966698
2010-03-12,14.648593,14.652080,14.424932,14.434396,14.434396,110548817
2010-03-15,14.114097,14.183088,13.848094,14.026924,14.026924,186853758
2010-03-16,13.993300,14.157434,13.966650,14.077235,14.077235,137774484
2010-03-17,14.154446,14.232902,14.053574,14.086201,14.086201,133362007
2010-03-18,14.065280,14.157933,14.021444,14.107123,14.107123,71354455
2010-03-19,13.947721,14.146974,13.879974,13.947721,13.947721,192486794
2010-03-22,13.850834,14.118331,13.805255,13.885454,13.885454,160792439
2010-03-23,13.873997,13.905628,13.499401,13.673747,13.673747,220876809
2010-03-24,13.586823,13.943985,13.442116,13.881220,13.881220,263592319
2010-03-25,13.923312,14.246600,13.914346,14.019452,14.019452,157825359
